,name,group,year,value,subGroup,city_id,lastValue,lat,lon
0,Agra,India,1575,200.0,India,Agra - India,200.0,27.183329999999998,78.01666999999999
1,Agra,India,1576,212.0,India,Agra - India,200.0,27.183329999999998,78.01666999999999
2,Agra,India,1577,224.0,India,Agra - India,212.0,27.183329999999998,78.01666999999999
3,Agra,India,1578,236.0,India,Agra - India,224.0,27.183329999999998,78.01666999999999
4,Agra,India,1579,248.0,India,Agra - India,236.0,27.183329999999998,78.01666999999999
5,Agra,India,1580,260.0,India,Agra - India,248.0,27.183329999999998,78.01666999999999
6,Agra,India,1581,272.0,India,Agra - India,260.0,27.183329999999998,78.01666999999999
7,Agra,India,1582,284.0,India,Agra - India,272.0,27.183329999999998,78.01666999999999
8,Agra,India,1583,296.0,India,Agra - India,284.0,27.183329999999998,78.01666999999999
9,Agra,India,1584,308.0,India,Agra - India,296.0,27.183329999999998,78.01666999999999
10,Agra,India,1585,320.0,India,Agra - India,308.0,27.183329999999998,78.01666999999999
11,Agra,India,1586,332.0,India,Agra - India,320.0,27.183329999999998,78.01666999999999
12,Agra,India,1587,344.0,India,Agra - India,332.0,27.183329999999998,78.01666999999999
13,Agra,India,1588,356.0,India,Agra - India,344.0,27.183329999999998,78.01666999999999
14,Agra,India,1589,368.0,India,Agra - India,356.0,27.183329999999998,78.01666999999999
15,Agra,India,1590,380.0,India,Agra - India,368.0,27.183329999999998,78.01666999999999
16,Agra,India,1591,392.0,India,Agra - India,380.0,27.183329999999998,78.01666999999999
17,Agra,India,1592,404.0,India,Agra - India,392.0,27.183329999999998,78.01666999999999
18,Agra,India,1593,416.0,India,Agra - India,404.0,27.183329999999998,78.01666999999999
19,Agra,India,1594,428.0,India,Agra - India,416.0,27.183329999999998,78.01666999999999
20,Agra,India,1595,440.0,India,Agra - India,428.0,27.183329999999998,78.01666999999999
21,Agra,India,1596,452.0,India,Agra - India,440.0,27.183329999999998,78.01666999999999
22,Agra,India,1597,464.0,India,Agra - India,452.0,27.183329999999998,78.01666999999999
23,Agra,India,1598,476.0,India,Agra - India,464.0,27.183329999999998,78.01666999999999
24,Agra,India,1599,488.0,India,Agra - India,476.0,27.183329999999998,78.01666999999999
25,Agra,India,1600,500.0,India,Agra - India,488.0,27.183329999999998,78.01666999999999
26,Agra,India,1601,500.0,India,Agra - India,500.0,27.183329999999998,78.01666999999999
27,Agra,India,1602,500.0,India,Agra - India,500.0,27.183329999999998,78.01666999999999
28,Agra,India,1603,500.0,India,Agra - India,500.0,27.183329999999998,78.01666999999999
29,Agra,India,1604,500.0,India,Agra - India,500.0,27.183329999999998,78.01666999999999
30,Agra,India,1605,500.0,India,Agra - India,500.0,27.183329999999998,78.01666999999999
31,Agra,India,1606,500.0,India,Agra - India,500.0,27.183329999999998,78.01666999999999
32,Agra,India,1607,500.0,India,Agra - India,500.0,27.183329999999998,78.01666999999999
33,Agra,India,1608,500.0,India,Agra - India,500.0,27.183329999999998,78.01666999999999
34,Agra,India,1609,500.0,India,Agra - India,500.0,27.183329999999998,78.01666999999999
35,Agra,India,1610,500.0,India,Agra - India,500.0,27.183329999999998,78.01666999999999
36,Agra,India,1611,496.428571428571,India,Agra - India,500.0,27.183329999999998,78.01666999999999
37,Agra,India,1612,492.857142857143,India,Agra - India,496.428571428571,27.183329999999998,78.01666999999999
38,Agra,India,1613,489.28571428571405,India,Agra - India,492.857142857143,27.183329999999998,78.01666999999999
39,Agra,India,1614,485.71428571428595,India,Agra - India,489.28571428571405,27.183329999999998,78.01666999999999
40,Agra,India,1615,482.142857142857,India,Agra - India,485.71428571428595,27.183329999999998,78.01666999999999
41,Agra,India,1616,478.571428571429,India,Agra - India,482.142857142857,27.183329999999998,78.01666999999999
42,Agra,India,1617,475.0,India,Agra - India,478.571428571429,27.183329999999998,78.01666999999999
43,Agra,India,1618,471.428571428571,India,Agra - India,475.0,27.183329999999998,78.01666999999999
44,Agra,India,1619,467.857142857143,India,Agra - India,471.428571428571,27.183329999999998,78.01666999999999
45,Agra,India,1620,464.28571428571405,India,Agra - India,467.857142857143,27.183329999999998,78.01666999999999
46,Agra,India,1621,460.71428571428595,India,Agra - India,464.28571428571405,27.183329999999998,78.01666999999999
47,Agra,India,1622,457.142857142857,India,Agra - India,460.71428571428595,27.183329999999998,78.01666999999999
48,Agra,India,1623,453.571428571429,India,Agra - India,457.142857142857,27.183329999999998,78.01666999999999
49,Agra,India,1624,450.0,India,Agra - India,453.571428571429,27.183329999999998,78.01666999999999
50,Agra,India,1625,446.428571428571,India,Agra - India,450.0,27.183329999999998,78.01666999999999
51,Agra,India,1626,442.857142857143,India,Agra - India,446.428571428571,27.183329999999998,78.01666999999999
52,Agra,India,1627,439.28571428571405,India,Agra - India,442.857142857143,27.183329999999998,78.01666999999999
53,Agra,India,1628,435.71428571428595,India,Agra - India,439.28571428571405,27.183329999999998,78.01666999999999
54,Agra,India,1629,432.142857142857,India,Agra - India,435.71428571428595,27.183329999999998,78.01666999999999
55,Agra,India,1630,428.571428571429,India,Agra - India,432.142857142857,27.183329999999998,78.01666999999999
56,Agra,India,1631,425.0,India,Agra - India,428.571428571429,27.183329999999998,78.01666999999999
57,Agra,India,1632,421.428571428571,India,Agra - India,425.0,27.183329999999998,78.01666999999999
58,Agra,India,1633,417.857142857143,India,Agra - India,421.428571428571,27.183329999999998,78.01666999999999
59,Agra,India,1634,414.28571428571405,India,Agra - India,417.857142857143,27.183329999999998,78.01666999999999
60,Agra,India,1635,410.71428571428595,India,Agra - India,414.28571428571405,27.183329999999998,78.01666999999999
61,Agra,India,1636,407.142857142857,India,Agra - India,410.71428571428595,27.183329999999998,78.01666999999999
62,Agra,India,1637,403.571428571429,India,Agra - India,407.142857142857,27.183329999999998,78.01666999999999
63,Agra,India,1638,400.0,India,Agra - India,403.571428571429,27.183329999999998,78.01666999999999
64,Agra,India,1639,376.666666666667,India,Agra - India,400.0,27.183329999999998,78.01666999999999
65,Agra,India,1640,353.333333333333,India,Agra - India,376.666666666667,27.183329999999998,78.01666999999999
66,Agra,India,1641,330.0,India,Agra - India,353.333333333333,27.183329999999998,78.01666999999999
67,Agra,India,1642,306.66666666666697,India,Agra - India,330.0,27.183329999999998,78.01666999999999
68,Agra,India,1643,283.33333333333303,India,Agra - India,306.66666666666697,27.183329999999998,78.01666999999999
69,Ahmedabad,India,1573,163.0,India,Ahmedabad - India,163.0,23.039568,72.566004
70,Ahmedabad,India,1574,164.0,India,Ahmedabad - India,163.0,23.039568,72.566004
71,Ahmedabad,India,1579,171.666666666667,India,Ahmedabad - India,164.0,23.039568,72.566004
72,Ahmedabad,India,1580,173.333333333333,India,Ahmedabad - India,171.666666666667,23.039568,72.566004
73,Ahmedabad,India,1581,175.0,India,Ahmedabad - India,173.333333333333,23.039568,72.566004
74,Ahmedabad,India,1582,176.666666666667,India,Ahmedabad - India,175.0,23.039568,72.566004
75,Ahmedabad,India,1583,178.333333333333,India,Ahmedabad - India,176.666666666667,23.039568,72.566004
76,Ahmedabad,India,1584,180.0,India,Ahmedabad - India,178.333333333333,23.039568,72.566004
77,Ahmedabad,India,1585,180.0,India,Ahmedabad - India,180.0,23.039568,72.566004
78,Ahmedabad,India,1586,180.0,India,Ahmedabad - India,180.0,23.039568,72.566004
79,Ahmedabad,India,1587,180.0,India,Ahmedabad - India,180.0,23.039568,72.566004
80,Ahmedabad,India,1588,180.0,India,Ahmedabad - India,180.0,23.039568,72.566004
81,Ahmedabad,India,1589,180.0,India,Ahmedabad - India,180.0,23.039568,72.566004
82,Ahmedabad,India,1590,180.0,India,Ahmedabad - India,180.0,23.039568,72.566004
83,Ahmedabad,India,1591,180.0,India,Ahmedabad - India,180.0,23.039568,72.566004
84,Ahmedabad,India,1592,180.0,India,Ahmedabad - India,180.0,23.039568,72.566004
85,Ahmedabad,India,1593,180.0,India,Ahmedabad - India,180.0,23.039568,72.566004
86,Ahmedabad,India,1594,180.0,India,Ahmedabad - India,180.0,23.039568,72.566004
87,Ahmedabad,India,1595,180.0,India,Ahmedabad - India,180.0,23.039568,72.566004
88,Ahmedabad,India,1596,180.0,India,Ahmedabad - India,180.0,23.039568,72.566004
89,Ahmedabad,India,1597,182.5,India,Ahmedabad - India,180.0,23.039568,72.566004
90,Ahmedabad,India,1598,185.0,India,Ahmedabad - India,182.5,23.039568,72.566004
91,Ahmedabad,India,1599,187.5,India,Ahmedabad - India,185.0,23.039568,72.566004
92,Ahmedabad,India,1600,190.0,India,Ahmedabad - India,187.5,23.039568,72.566004
93,Ahmedabad,India,1601,192.0,India,Ahmedabad - India,190.0,23.039568,72.566004
94,Ahmedabad,India,1602,194.0,India,Ahmedabad - India,192.0,23.039568,72.566004
95,Ahmedabad,India,1603,196.0,India,Ahmedabad - India,194.0,23.039568,72.566004
96,Ahmedabad,India,1604,198.0,India,Ahmedabad - India,196.0,23.039568,72.566004
97,Ahmedabad,India,1605,200.0,India,Ahmedabad - India,198.0,23.039568,72.566004
98,Ahmedabad,India,1606,202.0,India,Ahmedabad - India,200.0,23.039568,72.566004
99,Ahmedabad,India,1607,204.0,India,Ahmedabad - India,202.0,23.039568,72.566004
100,Ahmedabad,India,1608,206.0,India,Ahmedabad - India,204.0,23.039568,72.566004
101,Ahmedabad,India,1609,208.0,India,Ahmedabad - India,206.0,23.039568,72.566004
102,Ahmedabad,India,1610,210.0,India,Ahmedabad - India,208.0,23.039568,72.566004
103,Ahmedabad,India,1611,212.0,India,Ahmedabad - India,210.0,23.039568,72.566004
104,Ahmedabad,India,1612,214.0,India,Ahmedabad - India,212.0,23.039568,72.566004
105,Ahmedabad,India,1613,216.0,India,Ahmedabad - India,214.0,23.039568,72.566004
106,Ahmedabad,India,1614,218.0,India,Ahmedabad - India,216.0,23.039568,72.566004
107,Ahmedabad,India,1615,220.0,India,Ahmedabad - India,218.0,23.039568,72.566004
108,Ahmedabad,India,1616,222.0,India,Ahmedabad - India,220.0,23.039568,72.566004
109,Ahmedabad,India,1617,224.0,India,Ahmedabad - India,222.0,23.039568,72.566004
110,Ahmedabad,India,1629,248.0,India,Ahmedabad - India,224.0,23.039568,72.566004
111,Ahmedabad,India,1630,250.0,India,Ahmedabad - India,248.0,23.039568,72.566004
112,Ahmedabad,India,1631,252.0,India,Ahmedabad - India,250.0,23.039568,72.566004
113,Ahmedabad,India,1632,254.0,India,Ahmedabad - India,252.0,23.039568,72.566004
114,Ahmedabad,India,1633,256.0,India,Ahmedabad - India,254.0,23.039568,72.566004
115,Ahmedabad,India,1634,258.0,India,Ahmedabad - India,256.0,23.039568,72.566004
116,Ahmedabad,India,1635,260.0,India,Ahmedabad - India,258.0,23.039568,72.566004
117,Ahmedabad,India,1636,262.0,India,Ahmedabad - India,260.0,23.039568,72.566004
118,Ahmedabad,India,1637,264.0,India,Ahmedabad - India,262.0,23.039568,72.566004
119,Ahmedabad,India,1638,266.0,India,Ahmedabad - India,264.0,23.039568,72.566004
120,Ahmedabad,India,1639,266.75,India,Ahmedabad - India,266.0,23.039568,72.566004
121,Ahmedabad,India,1640,267.5,India,Ahmedabad - India,266.75,23.039568,72.566004
122,Ahmedabad,India,1641,268.25,India,Ahmedabad - India,267.5,23.039568,72.566004
123,Ahmedabad,India,1642,269.0,India,Ahmedabad - India,268.25,23.039568,72.566004
124,Ahmedabad,India,1643,269.75,India,Ahmedabad - India,269.0,23.039568,72.566004
125,Ahmedabad,India,1644,270.5,India,Ahmedabad - India,269.75,23.039568,72.566004
126,Ahmedabad,India,1645,271.25,India,Ahmedabad - India,270.5,23.039568,72.566004
127,Ahmedabad,India,1646,272.0,India,Ahmedabad - India,271.25,23.039568,72.566004
128,Ahmedabad,India,1647,272.75,India,Ahmedabad - India,272.0,23.039568,72.566004
129,Ahmedabad,India,1648,273.5,India,Ahmedabad - India,272.75,23.039568,72.566004
130,Ahmedabad,India,1649,274.25,India,Ahmedabad - India,273.5,23.039568,72.566004
131,Ahmedabad,India,1650,275.0,India,Ahmedabad - India,274.25,23.039568,72.566004
132,Ahmedabad,India,1651,277.2,India,Ahmedabad - India,275.0,23.039568,72.566004
133,Ahmedabad,India,1652,279.4,India,Ahmedabad - India,277.2,23.039568,72.566004
134,Ahmedabad,India,1653,281.6,India,Ahmedabad - India,279.4,23.039568,72.566004
135,Ahmedabad,India,1654,283.8,India,Ahmedabad - India,281.6,23.039568,72.566004
136,Ahmedabad,India,1655,286.0,India,Ahmedabad - India,283.8,23.039568,72.566004
137,Ahmedabad,India,1656,288.2,India,Ahmedabad - India,286.0,23.039568,72.566004
138,Ahmedabad,India,1657,290.4,India,Ahmedabad - India,288.2,23.039568,72.566004
139,Ahmedabad,India,1658,292.6,India,Ahmedabad - India,290.4,23.039568,72.566004
140,Ahmedabad,India,1659,294.8,India,Ahmedabad - India,292.6,23.039568,72.566004
141,Ahmedabad,India,1660,297.0,India,Ahmedabad - India,294.8,23.039568,72.566004
142,Ahmedabad,India,1661,299.2,India,Ahmedabad - India,297.0,23.039568,72.566004
143,Ahmedabad,India,1662,301.4,India,Ahmedabad - India,299.2,23.039568,72.566004
144,Ahmedabad,India,1663,303.6,India,Ahmedabad - India,301.4,23.039568,72.566004
145,Ahmedabad,India,1664,305.8,India,Ahmedabad - India,303.6,23.039568,72.566004
146,Ahmedabad,India,1665,308.0,India,Ahmedabad - India,305.8,23.039568,72.566004
147,Ahmedabad,India,1666,310.2,India,Ahmedabad - India,308.0,23.039568,72.566004
148,Ahmedabad,India,1667,312.4,India,Ahmedabad - India,310.2,23.039568,72.566004
149,Ahmedabad,India,1668,314.6,India,Ahmedabad - India,312.4,23.039568,72.566004
150,Ahmedabad,India,1669,316.8,India,Ahmedabad - India,314.6,23.039568,72.566004
151,Ahmedabad,India,1670,319.0,India,Ahmedabad - India,316.8,23.039568,72.566004
152,Ahmedabad,India,1671,321.2,India,Ahmedabad - India,319.0,23.039568,72.566004
153,Ahmedabad,India,1672,323.4,India,Ahmedabad - India,321.2,23.039568,72.566004
154,Ahmedabad,India,1673,325.6,India,Ahmedabad - India,323.4,23.039568,72.566004
155,Ahmedabad,India,1674,327.8,India,Ahmedabad - India,325.6,23.039568,72.566004
156,Ahmedabad,India,1675,330.0,India,Ahmedabad - India,327.8,23.039568,72.566004
157,Ahmedabad,India,1676,332.2,India,Ahmedabad - India,330.0,23.039568,72.566004
158,Ahmedabad,India,1677,334.4,India,Ahmedabad - India,332.2,23.039568,72.566004
159,Ahmedabad,India,1678,336.6,India,Ahmedabad - India,334.4,23.039568,72.566004
160,Ahmedabad,India,1679,338.8,India,Ahmedabad - India,336.6,23.039568,72.566004
161,Ahmedabad,India,1680,341.0,India,Ahmedabad - India,338.8,23.039568,72.566004
162,Ahmedabad,India,1681,343.2,India,Ahmedabad - India,341.0,23.039568,72.566004
163,Ahmedabad,India,1682,345.4,India,Ahmedabad - India,343.2,23.039568,72.566004
164,Ahmedabad,India,1683,347.6,India,Ahmedabad - India,345.4,23.039568,72.566004
165,Ahmedabad,India,1684,349.8,India,Ahmedabad - India,347.6,23.039568,72.566004
166,Ahmedabad,India,1685,352.0,India,Ahmedabad - India,349.8,23.039568,72.566004
167,Ahmedabad,India,1686,354.2,India,Ahmedabad - India,352.0,23.039568,72.566004
168,Ahmedabad,India,1687,356.4,India,Ahmedabad - India,354.2,23.039568,72.566004
169,Ahmedabad,India,1688,358.6,India,Ahmedabad - India,356.4,23.039568,72.566004
170,Ahmedabad,India,1689,360.8,India,Ahmedabad - India,358.6,23.039568,72.566004
171,Ahmedabad,India,1690,363.0,India,Ahmedabad - India,360.8,23.039568,72.566004
172,Ahmedabad,India,1691,365.2,India,Ahmedabad - India,363.0,23.039568,72.566004
173,Ahmedabad,India,1692,367.4,India,Ahmedabad - India,365.2,23.039568,72.566004
174,Ahmedabad,India,1693,369.6,India,Ahmedabad - India,367.4,23.039568,72.566004
175,Ahmedabad,India,1694,371.8,India,Ahmedabad - India,369.6,23.039568,72.566004
176,Ahmedabad,India,1695,374.0,India,Ahmedabad - India,371.8,23.039568,72.566004
177,Ahmedabad,India,1696,376.2,India,Ahmedabad - India,374.0,23.039568,72.566004
178,Ahmedabad,India,1697,378.4,India,Ahmedabad - India,376.2,23.039568,72.566004
179,Ahmedabad,India,1698,380.6,India,Ahmedabad - India,378.4,23.039568,72.566004
180,Ahmedabad,India,1699,382.8,India,Ahmedabad - India,380.6,23.039568,72.566004
181,Ahmedabad,India,1700,385.0,India,Ahmedabad - India,382.8,23.039568,72.566004
182,Ahmedabad,India,1701,379.32,India,Ahmedabad - India,385.0,23.039568,72.566004
183,Ahmedabad,India,1702,373.64,India,Ahmedabad - India,379.32,23.039568,72.566004
184,Ahmedabad,India,1703,367.96,India,Ahmedabad - India,373.64,23.039568,72.566004
185,Ahmedabad,India,1704,362.28,India,Ahmedabad - India,367.96,23.039568,72.566004
186,Ahmedabad,India,1705,356.6,India,Ahmedabad - India,362.28,23.039568,72.566004
187,Ahmedabad,India,1706,350.92,India,Ahmedabad - India,356.6,23.039568,72.566004
188,Ahmedabad,India,1707,345.24,India,Ahmedabad - India,350.92,23.039568,72.566004
189,Ahmedabad,India,1708,339.56,India,Ahmedabad - India,345.24,23.039568,72.566004
190,Ahmedabad,India,1709,333.88,India,Ahmedabad - India,339.56,23.039568,72.566004
191,Ahmedabad,India,1710,328.2,India,Ahmedabad - India,333.88,23.039568,72.566004
192,Ahmedabad,India,1711,322.52,India,Ahmedabad - India,328.2,23.039568,72.566004
193,Ahmedabad,India,1712,316.84,India,Ahmedabad - India,322.52,23.039568,72.566004
194,Ahmedabad,India,1713,311.16,India,Ahmedabad - India,316.84,23.039568,72.566004
195,Ahmedabad,India,1714,305.48,India,Ahmedabad - India,311.16,23.039568,72.566004
196,Ahmedabad,India,1715,299.8,India,Ahmedabad - India,305.48,23.039568,72.566004
197,Ahmedabad,India,1716,294.12,India,Ahmedabad - India,299.8,23.039568,72.566004
198,Ahmedabad,India,1717,288.44,India,Ahmedabad - India,294.12,23.039568,72.566004
199,Ahmedabad,India,1718,282.76,India,Ahmedabad - India,288.44,23.039568,72.566004
200,Ahmedabad,India,1719,277.08,India,Ahmedabad - India,282.76,23.039568,72.566004
201,Ahmedabad,India,1720,271.4,India,Ahmedabad - India,277.08,23.039568,72.566004
202,Ahmedabad,India,1721,265.72,India,Ahmedabad - India,271.4,23.039568,72.566004
203,Ahmedabad,India,1722,260.04,India,Ahmedabad - India,265.72,23.039568,72.566004
204,Ahmedabad,India,1723,254.36,India,Ahmedabad - India,260.04,23.039568,72.566004
205,Ahmedabad,India,1724,248.68,India,Ahmedabad - India,254.36,23.039568,72.566004
206,Ahmedabad,India,1725,243.0,India,Ahmedabad - India,248.68,23.039568,72.566004
207,Ahmedabad,India,1726,237.32,India,Ahmedabad - India,243.0,23.039568,72.566004
208,Ahmedabad,India,1727,231.64,India,Ahmedabad - India,237.32,23.039568,72.566004
209,Ahmedabad,India,1728,225.96,India,Ahmedabad - India,231.64,23.039568,72.566004
210,Ahmedabad,India,1729,220.28,India,Ahmedabad - India,225.96,23.039568,72.566004
211,Amsterdam,Europe,1684,203.666666666667,Netherlands,Amsterdam - Netherlands,203.666666666667,52.37403,4.88969
212,Amsterdam,Europe,1685,212.0,Netherlands,Amsterdam - Netherlands,203.666666666667,52.37403,4.88969
213,Amsterdam,Europe,1686,211.866666666667,Netherlands,Amsterdam - Netherlands,212.0,52.37403,4.88969
214,Amsterdam,Europe,1687,211.733333333333,Netherlands,Amsterdam - Netherlands,211.866666666667,52.37403,4.88969
215,Amsterdam,Europe,1688,211.6,Netherlands,Amsterdam - Netherlands,211.733333333333,52.37403,4.88969
216,Amsterdam,Europe,1689,211.46666666666698,Netherlands,Amsterdam - Netherlands,211.6,52.37403,4.88969
217,Amsterdam,Europe,1690,211.333333333333,Netherlands,Amsterdam - Netherlands,211.46666666666698,52.37403,4.88969
218,Amsterdam,Europe,1691,211.2,Netherlands,Amsterdam - Netherlands,211.333333333333,52.37403,4.88969
219,Amsterdam,Europe,1692,211.06666666666698,Netherlands,Amsterdam - Netherlands,211.2,52.37403,4.88969
220,Amsterdam,Europe,1693,210.93333333333302,Netherlands,Amsterdam - Netherlands,211.06666666666698,52.37403,4.88969
221,Amsterdam,Europe,1694,210.8,Netherlands,Amsterdam - Netherlands,210.93333333333302,52.37403,4.88969
222,Amsterdam,Europe,1695,210.666666666667,Netherlands,Amsterdam - Netherlands,210.8,52.37403,4.88969
223,Amsterdam,Europe,1730,215.4,Netherlands,Amsterdam - Netherlands,210.666666666667,52.37403,4.88969
224,Amsterdam,Europe,1731,215.58,Netherlands,Amsterdam - Netherlands,215.4,52.37403,4.88969
225,Amsterdam,Europe,1732,215.76,Netherlands,Amsterdam - Netherlands,215.58,52.37403,4.88969
226,Amsterdam,Europe,1733,215.94,Netherlands,Amsterdam - Netherlands,215.76,52.37403,4.88969
227,Amsterdam,Europe,1734,216.12,Netherlands,Amsterdam - Netherlands,215.94,52.37403,4.88969
228,Amsterdam,Europe,1735,216.3,Netherlands,Amsterdam - Netherlands,216.12,52.37403,4.88969
229,Amsterdam,Europe,1736,216.48,Netherlands,Amsterdam - Netherlands,216.3,52.37403,4.88969
230,Amsterdam,Europe,1737,216.66,Netherlands,Amsterdam - Netherlands,216.48,52.37403,4.88969
231,Amsterdam,Europe,1738,216.84,Netherlands,Amsterdam - Netherlands,216.66,52.37403,4.88969
232,Amsterdam,Europe,1739,217.02,Netherlands,Amsterdam - Netherlands,216.84,52.37403,4.88969
233,Amsterdam,Europe,1740,217.2,Netherlands,Amsterdam - Netherlands,217.02,52.37403,4.88969
234,Amsterdam,Europe,1741,217.38,Netherlands,Amsterdam - Netherlands,217.2,52.37403,4.88969
235,Amsterdam,Europe,1742,217.56,Netherlands,Amsterdam - Netherlands,217.38,52.37403,4.88969
236,Amsterdam,Europe,1743,217.74,Netherlands,Amsterdam - Netherlands,217.56,52.37403,4.88969
237,Amsterdam,Europe,1744,217.92,Netherlands,Amsterdam - Netherlands,217.74,52.37403,4.88969
238,Amsterdam,Europe,1745,218.1,Netherlands,Amsterdam - Netherlands,217.92,52.37403,4.88969
239,Amsterdam,Europe,1746,218.28,Netherlands,Amsterdam - Netherlands,218.1,52.37403,4.88969
240,Amsterdam,Europe,1747,218.46,Netherlands,Amsterdam - Netherlands,218.28,52.37403,4.88969
241,Amsterdam,Europe,1748,218.64,Netherlands,Amsterdam - Netherlands,218.46,52.37403,4.88969
242,Amsterdam,Europe,1749,218.82,Netherlands,Amsterdam - Netherlands,218.64,52.37403,4.88969
243,Amsterdam,Europe,1750,219.0,Netherlands,Amsterdam - Netherlands,218.82,52.37403,4.88969
244,Amsterdam,Europe,1751,218.956088888889,Netherlands,Amsterdam - Netherlands,219.0,52.37403,4.88969
245,Amsterdam,Europe,1752,218.91217777777803,Netherlands,Amsterdam - Netherlands,218.956088888889,52.37403,4.88969
246,Amsterdam,Europe,1753,218.86826666666698,Netherlands,Amsterdam - Netherlands,218.91217777777803,52.37403,4.88969
247,Amsterdam,Europe,1754,218.824355555556,Netherlands,Amsterdam - Netherlands,218.86826666666698,52.37403,4.88969
248,Amsterdam,Europe,1755,218.78044444444402,Netherlands,Amsterdam - Netherlands,218.824355555556,52.37403,4.88969
249,Amsterdam,Europe,1756,218.73653333333303,Netherlands,Amsterdam - Netherlands,218.78044444444402,52.37403,4.88969
250,Amsterdam,Europe,1757,218.69262222222198,Netherlands,Amsterdam - Netherlands,218.73653333333303,52.37403,4.88969
251,Amsterdam,Europe,1758,218.648711111111,Netherlands,Amsterdam - Netherlands,218.69262222222198,52.37403,4.88969
252,Amsterdam,Europe,1759,218.6048,Netherlands,Amsterdam - Netherlands,218.648711111111,52.37403,4.88969
253,Amsterdam,Europe,1760,218.560888888889,Netherlands,Amsterdam - Netherlands,218.6048,52.37403,4.88969
254,Amsterdam,Europe,1761,218.516977777778,Netherlands,Amsterdam - Netherlands,218.560888888889,52.37403,4.88969
255,Amsterdam,Europe,1762,218.473066666667,Netherlands,Amsterdam - Netherlands,218.516977777778,52.37403,4.88969
256,Amsterdam,Europe,1763,218.42915555555598,Netherlands,Amsterdam - Netherlands,218.473066666667,52.37403,4.88969
257,Amsterdam,Europe,1764,218.385244444444,Netherlands,Amsterdam - Netherlands,218.42915555555598,52.37403,4.88969
258,Amsterdam,Europe,1765,218.341333333333,Netherlands,Amsterdam - Netherlands,218.385244444444,52.37403,4.88969
259,Amsterdam,Europe,1766,218.297422222222,Netherlands,Amsterdam - Netherlands,218.341333333333,52.37403,4.88969
260,Amsterdam,Europe,1767,218.25351111111098,Netherlands,Amsterdam - Netherlands,218.297422222222,52.37403,4.88969
261,Amsterdam,Europe,1768,218.2096,Netherlands,Amsterdam - Netherlands,218.25351111111098,52.37403,4.88969
262,Amsterdam,Europe,1769,218.165688888889,Netherlands,Amsterdam - Netherlands,218.2096,52.37403,4.88969
263,Amsterdam,Europe,1770,218.12177777777802,Netherlands,Amsterdam - Netherlands,218.165688888889,52.37403,4.88969
264,Amsterdam,Europe,1771,218.07786666666698,Netherlands,Amsterdam - Netherlands,218.12177777777802,52.37403,4.88969
265,Amsterdam,Europe,1772,218.033955555556,Netherlands,Amsterdam - Netherlands,218.07786666666698,52.37403,4.88969
266,Amsterdam,Europe,1773,217.990044444444,Netherlands,Amsterdam - Netherlands,218.033955555556,52.37403,4.88969
267,Amsterdam,Europe,1774,217.94613333333302,Netherlands,Amsterdam - Netherlands,217.990044444444,52.37403,4.88969
268,Amsterdam,Europe,1775,217.90222222222198,Netherlands,Amsterdam - Netherlands,217.94613333333302,52.37403,4.88969
269,Amsterdam,Europe,1776,217.858311111111,Netherlands,Amsterdam - Netherlands,217.90222222222198,52.37403,4.88969
270,Amsterdam,Europe,1777,217.8144,Netherlands,Amsterdam - Netherlands,217.858311111111,52.37403,4.88969
271,Amsterdam,Europe,1778,217.77048888888902,Netherlands,Amsterdam - Netherlands,217.8144,52.37403,4.88969
272,Amsterdam,Europe,1779,217.726577777778,Netherlands,Amsterdam - Netherlands,217.77048888888902,52.37403,4.88969
273,Amsterdam,Europe,1780,217.682666666667,Netherlands,Amsterdam - Netherlands,217.726577777778,52.37403,4.88969
274,Amsterdam,Europe,1781,217.638755555556,Netherlands,Amsterdam - Netherlands,217.682666666667,52.37403,4.88969
275,Ayutthaya,Asia,1550,150.0,Thailand,Ayutthaya - Thailand,150.0,14.35,100.55
276,Beijing,Asia,1500,672.0,China,Beijing - China,672.0,39.9075,116.39723000000001
277,Beijing,Asia,1501,672.36,China,Beijing - China,672.0,39.9075,116.39723000000001
278,Beijing,Asia,1502,672.72,China,Beijing - China,672.36,39.9075,116.39723000000001
279,Beijing,Asia,1503,673.08,China,Beijing - China,672.72,39.9075,116.39723000000001
280,Beijing,Asia,1504,673.44,China,Beijing - China,673.08,39.9075,116.39723000000001
281,Beijing,Asia,1505,673.8,China,Beijing - China,673.44,39.9075,116.39723000000001
282,Beijing,Asia,1506,674.16,China,Beijing - China,673.8,39.9075,116.39723000000001
283,Beijing,Asia,1507,674.52,China,Beijing - China,674.16,39.9075,116.39723000000001
284,Beijing,Asia,1508,674.88,China,Beijing - China,674.52,39.9075,116.39723000000001
285,Beijing,Asia,1509,675.24,China,Beijing - China,674.88,39.9075,116.39723000000001
286,Beijing,Asia,1510,675.6,China,Beijing - China,675.24,39.9075,116.39723000000001
287,Beijing,Asia,1511,675.96,China,Beijing - China,675.6,39.9075,116.39723000000001
288,Beijing,Asia,1512,676.32,China,Beijing - China,675.96,39.9075,116.39723000000001
289,Beijing,Asia,1513,676.68,China,Beijing - China,676.32,39.9075,116.39723000000001
290,Beijing,Asia,1514,677.04,China,Beijing - China,676.68,39.9075,116.39723000000001
291,Beijing,Asia,1515,677.4,China,Beijing - China,677.04,39.9075,116.39723000000001
